 3.22753, -29.52807, 476.88860, -35.90324, 13.53119,  2.56960
 3.51485, -29.52235, 477.54569, -35.80614, 13.62902,  2.16578
 4.02972, -30.34836, 476.33911, -35.81018, 13.43359,  2.14904
 4.10246, -29.81250, 477.47731, -35.61738, 13.43311,  2.40312
 3.89110, -29.31317, 476.93648, -35.71447, 13.33528,  2.20474
 3.72168, -29.52656, 476.44209, -35.81018, 13.43359,  2.36724
 3.34421, -29.79599, 477.54577, -35.80736, 13.23665,  2.33788
 3.86726, -29.90392, 476.91039, -35.71447, 13.33528,  2.31099
 3.20214, -29.94098, 477.54324, -35.80736, 13.23665,  2.53631
 3.23090, -29.66827, 477.50504, -35.80736, 13.23665,  2.33629
 3.39064, -29.40405, 477.42527, -35.80736, 13.23665,  2.30254
 3.78952, -29.53567, 477.98588, -35.71166, 13.13834,  2.47123
 3.44154, -29.42501, 478.00916, -35.71166, 13.13834,  2.33985
 3.68551, -30.05943, 477.46696, -35.80736, 13.23665,  2.43982
 3.82104, -29.41933, 478.51561, -35.61457, 13.23617,  2.37163
 4.09782, -30.05281, 477.94702, -35.71166, 13.13834,  2.46934
 3.71445, -29.71723, 479.06694, -35.51886, 13.13786,  2.40146
 4.22853, -29.83526, 478.46013, -35.61457, 13.23617,  2.49916
 4.38070, -30.09018, 479.07248, -35.70746, 13.13753,  2.19745
 3.85842, -29.96079, 479.05200, -35.70746, 13.13753,  2.29652
 4.25419, -30.08528, 479.08118, -35.70746, 13.13753,  2.29267
 3.60105, -30.08175, 479.05164, -35.70746, 13.13753,  2.40490
 4.01119, -29.94579, 478.46919, -35.61457, 13.23617,  2.39922
 3.38308, -30.30986, 479.06565, -35.70746, 13.13753,  2.26923
 3.74824, -29.57122, 479.14216, -35.70746, 13.13753,  2.22961
 3.69697, -29.74047, 479.61886, -35.61175, 13.03923,  2.53169
 3.96160, -30.20856, 479.11818, -35.70746, 13.13753,  2.40216
 3.95267, -30.10521, 479.03640, -35.51869, 12.94162,  2.50417
 3.70230, -29.59059, 479.06684, -35.51869, 12.94162,  2.43090
 4.18489, -29.95775, 478.49201, -35.61579, 12.84380,  2.60467
 4.05088, -30.07887, 477.47311, -35.61860, 13.04074,  2.53791
 3.87232, -29.98739, 477.42130, -35.61843, 12.84449,  2.36586
 3.65775, -30.37598, 476.94186, -35.52554, 12.94313,  2.63078
 3.82015, -30.09797, 477.40519, -35.61843, 12.84449,  2.53719
 4.25420, -29.89530, 477.39206, -35.42984, 12.84483,  2.80629
 3.64213, -29.86569, 477.98221, -35.52273, 12.74619,  2.70012
 3.79408, -29.75360, 477.95736, -35.52273, 12.74619,  2.63182
 4.16166, -30.00240, 477.97992, -35.52273, 12.74619,  2.66653
 4.03925, -29.75348, 477.95916, -35.52273, 12.74619,  2.76921
 4.03918, -29.38662, 477.47613, -35.42984, 12.84483,  2.66809
 4.06255, -29.37976, 477.99293, -35.52273, 12.74619,  2.60402
 3.90962, -30.14517, 479.06078, -35.51869, 12.94162,  2.63719
 3.70211, -29.99199, 478.45416, -35.61440, 13.03992,  2.66442
 4.12481, -29.59912, 478.54251, -35.61440, 13.03992,  2.39943
 3.95244, -29.48555, 479.04412, -35.51869, 12.94162,  2.66248
 3.23642, -29.95187, 478.49098, -35.61440, 13.03992,  2.52903
 3.46564, -29.67275, 480.12265, -35.32590, 12.94114,  2.75885
 3.23855, -29.74754, 479.09304, -35.51731, 13.13774,  2.52895
 3.22283, -30.12783, 479.10573, -35.51731, 13.13774,  2.63228
 3.27460, -29.64310, 479.16746, -35.51869, 12.94162,  2.59908
 3.52704, -30.02164, 479.13516, -35.51869, 12.94162,  2.82492
